,symbol,update_date,querter_sales,profit,operating,real_profit,sales,shared,next_update_date
1197,MPC,201231.0,18128.0,912.0,399.0,285.0,94480000000.0,652649795.0,211103.0
1198,MPC,200930.0,17547.0,874.0,-1057.0,-886.0,94480000000.0,652649795.0,211103.0
1199,MPC,200630.0,34607.0,2763.0,-11580.0,-9225.0,94480000000.0,652649795.0,211103.0
1200,MKTX,210331.0,195.46,185.43,103.47,80.46,715610000.0,37982694.0,211026.0
1201,MKTX,201231.0,171.35,162.42,91.7,72.93,715610000.0,37982694.0,211026.0
1202,MKTX,200930.0,164.01,155.59,87.81,67.78,715610000.0,37982694.0,211026.0
1203,MKTX,200630.0,184.79,176.2,104.14,83.85,715610000.0,37982694.0,211026.0
1204,MAR,210331.0,2316.0,348.0,84.0,-11.0,8210000000.000001,325638540.0,211107.0
1205,MAR,201231.0,2172.0,439.0,-128.0,-164.0,8210000000.000001,325638540.0,211107.0
1206,MAR,200930.0,2254.0,676.0,252.0,100.0,8210000000.000001,325638540.0,211107.0
1207,MAR,200630.0,1464.0,122.0,-154.0,-234.0,8210000000.000001,325638540.0,211107.0
1208,MMC,210331.0,5083.0,,1358.0,983.0,17660000000.0,509481765.0,211027.0
1209,MMC,201231.0,4416.0,,571.0,374.0,17660000000.0,509481765.0,211027.0
1210,MMC,200930.0,3968.0,,540.0,316.0,17660000000.0,509481765.0,211027.0
1211,MMC,200630.0,4189.0,,885.0,572.0,17660000000.0,509481765.0,211027.0
1212,MLM,210331.0,982.4,174.7,99.3,65.3,4750000000.0,62368903.0,211101.0
1213,MLM,201231.0,1179.6,325.4,240.6,183.0,4750000000.0,62368903.0,211101.0
1214,MLM,200930.0,1321.4,404.5,400.6,294.4,4750000000.0,62368903.0,211101.0
1215,MLM,200630.0,1270.6,380.5,306.4,217.6,4750000000.0,62368903.0,211101.0
1216,MAS,210331.0,1970.0,700.0,365.0,94.0,7580000000.0,253100000.0,211101.0
1217,MAS,201231.0,1860.0,660.0,307.0,195.0,7580000000.0,253100000.0,211101.0
1218,MAS,200930.0,1983.0,752.0,424.0,275.0,7580000000.0,253100000.0,211101.0
1219,MAS,200630.0,1764.0,628.0,339.0,224.0,7580000000.0,253100000.0,211101.0
1220,MA,210331.0,4155.0,,2197.0,1828.0,15450000000.0,991047486.0,211101.0
1221,MA,201231.0,4120.0,,2058.0,1785.0,15450000000.0,991047486.0,211101.0
1222,MA,200930.0,3837.0,,2105.0,1513.0,15450000000.0,991047486.0,211101.0
1223,MA,200630.0,3335.0,,1707.0,1420.0,15450000000.0,991047486.0,211101.0
1224,MKC,210531.0,1556.7,614.6,237.4,183.7,6030000000.0,267270159.0,210929.0
1225,MKC,210228.0,1481.5,577.5,236.3,161.8,6030000000.0,267270159.0,210929.0
1226,MKC,201130.0,1557.9,660.7,274.9,200.7,6030000000.0,267270159.0,210929.0
1227,MKC,200831.0,1430.3,590.3,273.0,206.1,6030000000.0,267270159.0,210929.0
1228,MXIM,210327.0,665.03,442.88,247.26,220.06,2460000000.0,268363654.0,211101.0
1229,MXIM,201226.0,628.29,416.42,213.66,183.94,2460000000.0,268363654.0,211101.0
1230,MXIM,200926.0,619.36,417.01,201.43,169.51,2460000000.0,268363654.0,211101.0
1231,MXIM,200627.0,545.37,362.37,177.99,207.3,2460000000.0,268363654.0,211101.0
1232,MCD,210331.0,5124.6,2668.3,2281.3,1537.2,19620000000.0,746100000.0,211025.0
1233,MCD,201231.0,5313.8,2780.2,2142.9,1377.2,19620000000.0,746100000.0,211025.0
1234,MCD,200930.0,5418.1,2904.7,2526.4,1762.6,19620000000.0,746100000.0,211025.0
1235,MCD,200630.0,3761.5,1725.3,961.1,483.8,19620000000.0,746100000.0,211025.0
1236,MCK,210331.0,59142.0,3297.0,1010.0,666.0,238230000000.0,154666708.0,211027.0
1237,MCK,201231.0,62599.0,3151.0,-7362.0,-6226.0,238230000000.0,154666708.0,211027.0
1238,MCK,200930.0,60808.0,3000.0,634.0,577.0,238230000000.0,154666708.0,211027.0
1239,MCK,200630.0,55679.0,2700.0,678.0,444.0,238230000000.0,154666708.0,211027.0
1240,MDT,210430.0,8188.0,5568.0,1605.0,1360.0,30120000000.0,1343904180.0,210823.0
1241,MDT,210129.0,7775.0,5190.0,1277.0,1270.0,30120000000.0,1343904180.0,210823.0
1242,MDT,201030.0,7647.0,4974.0,622.0,489.0,30120000000.0,1343904180.0,210823.0
1243,MDT,200731.0,6507.0,4029.0,673.0,487.0,30120000000.0,1343904180.0,210823.0
1244,MRK,210331.0,12080.0,8625.0,3014.0,3179.0,48020000000.0,2532058364.0,211027.0
1245,MRK,201231.0,12515.0,7026.0,-2249.0,-2094.0,48020000000.0,2532058364.0,211027.0
1246,MRK,200930.0,12551.0,9108.0,3116.0,2941.0,48020000000.0,2532058364.0,211027.0
1247,MRK,200630.0,10872.0,7738.0,3129.0,3002.0,48020000000.0,2532058364.0,211027.0
1248,MET,210331.0,15562.0,,519.0,358.0,65090000000.0,875414957.0,211102.0
1249,MET,201231.0,19418.0,,394.0,158.0,65090000000.0,875414957.0,211102.0
1250,MET,200930.0,16015.0,,1152.0,706.0,65090000000.0,875414957.0,211102.0
1251,MET,200630.0,14099.0,,429.0,145.0,65090000000.0,875414957.0,211102.0
1252,MTD,210331.0,804.39,471.7,185.41,149.66,3240000000.0,23269421.0,211110.0
1253,MTD,201231.0,937.99,559.04,269.18,216.29,3240000000.0,23269421.0,211110.0
1254,MTD,200930.0,807.36,469.61,205.81,161.77,3240000000.0,23269421.0,211110.0
1255,MTD,200630.0,690.67,397.97,155.25,126.56,3240000000.0,23269421.0,211110.0
1256,MGM,210331.0,1647.75,719.96,-246.69,-331.83,4560000000.0,490535706.0,211102.0
1257,MGM,201231.0,1493.54,582.88,-363.57,-447.61,4560000000.0,490535706.0,211102.0
1258,MGM,200930.0,1125.92,396.4,-495.18,-534.73,4560000000.0,490535706.0,211102.0
1259,MGM,200630.0,289.81,-84.56,-1034.53,-857.26,4560000000.0,490535706.0,211102.0
1260,MCHP,210331.0,1467.1,926.8,222.4,116.0,5440000000.0,273531409.0,211109.0
1261,MCHP,201231.0,1352.1,845.8,103.5,36.2,5440000000.0,273531409.0,211109.0
1262,MCHP,200930.0,1309.5,807.9,181.1,73.6,5440000000.0,273531409.0,211109.0
1263,MCHP,200630.0,1309.7,798.3,191.5,123.6,5440000000.0,273531409.0,211109.0
1264,MU,210603.0,7422.0,3126.0,1799.0,1735.0,25490000000.0,1125753560.0,211004.0
1265,MU,210304.0,6236.0,1649.0,663.0,603.0,25490000000.0,1125753560.0,211004.0
1266,MU,201203.0,5773.0,1736.0,866.0,803.0,25490000000.0,1125753560.0,211004.0
1267,MU,200903.0,6056.0,2068.0,1157.0,988.0,25490000000.0,1125753560.0,211004.0
1268,MSFT,210331.0,41706.0,28661.0,17038.0,15457.0,159970000000.0,7531574551.0,211026.0
1269,MSFT,201231.0,43076.0,28882.0,17895.0,15463.0,159970000000.0,7531574551.0,211026.0
1270,MSFT,200930.0,37154.0,26152.0,15870.0,13893.0,159970000000.0,7531574551.0,211026.0
1271,MSFT,200630.0,38033.0,25694.0,13386.0,11202.0,159970000000.0,7531574551.0,211026.0
1272,MAA,210331.0,425.0,249.6,102.43,47.19,1680000000.0,114486784.0,211102.0
1273,MAA,201231.0,423.66,250.41,109.4,83.34,1680000000.0,114486784.0,211102.0
1274,MAA,200930.0,423.2,240.69,100.42,59.91,1680000000.0,114486784.0,211102.0
1275,MAA,200630.0,413.03,243.82,103.82,75.06,1680000000.0,114486784.0,211102.0
1276,MHK,210403.0,2669.03,801.95,317.51,236.81,9940000000.0,69708006.0,211027.0
1277,MHK,201231.0,2641.76,760.93,282.73,248.22,9940000000.0,69708006.0,211027.0
1278,MHK,200926.0,2574.87,723.91,262.74,205.12,9940000000.0,69708006.0,211027.0
1279,MHK,200627.0,2049.8,420.01,-64.56,-48.26,9940000000.0,69708006.0,211027.0
1280,TAP,210331.0,1898.4,731.0,177.2,84.1,9450000000.0,216894294.0,211027.0
1281,TAP,201231.0,2294.3,895.2,-1282.7,-1369.8,9450000000.0,216894294.0,211027.0
1282,TAP,200930.0,2753.5,1202.5,508.3,342.8,9450000000.0,216894294.0,211027.0
1283,TAP,200630.0,2503.4,1046.8,458.0,195.0,9450000000.0,216894294.0,211027.0
1284,MDLZ,210331.0,7238.0,2966.0,1146.0,961.0,27110000000.0,1404711224.0,211031.0
1285,MDLZ,201231.0,7298.0,2872.0,964.0,1156.0,27110000000.0,1404711224.0,211031.0
1286,MDLZ,200930.0,6665.0,2792.0,1135.0,1119.0,27110000000.0,1404711224.0,211031.0
1287,MDLZ,200630.0,5911.0,2331.0,713.0,544.0,27110000000.0,1404711224.0,211031.0
1288,MPWR,210331.0,254.46,141.06,46.09,45.41,933130000.0,45754000.0,211027.0
1289,MPWR,201231.0,233.04,128.87,39.96,42.89,933130000.0,45754000.0,211027.0
1290,MPWR,200930.0,259.42,143.04,59.98,55.57,933130000.0,45754000.0,211027.0
1291,MPWR,200630.0,186.21,102.59,27.95,30.17,933130000.0,45754000.0,211027.0
1292,MNST,210331.0,1243.82,714.93,414.15,315.19,4780000000.0,528562217.0,211109.0
1293,MNST,201231.0,1196.28,673.49,402.3,471.74,4780000000.0,528562217.0,211109.0
1294,MNST,200930.0,1246.36,717.33,458.6,347.65,4780000000.0,528562217.0,211109.0
1295,MNST,200630.0,1093.9,643.57,407.26,311.37,4780000000.0,528562217.0,211109.0
1296,MCO,210331.0,1600.0,1207.0,853.0,736.0,5680000000.0,187165201.0,211103.0
1297,MCO,201231.0,1290.0,881.0,444.0,314.0,5680000000.0,187165201.0,211103.0
1298,MCO,200930.0,1356.0,992.0,642.0,467.0,5680000000.0,187165201.0,211103.0
1299,MCO,200630.0,1435.0,1073.0,710.0,509.0,5680000000.0,187165201.0,211103.0
1300,MS,210331.0,16128.0,14809.0,5344.0,4120.0,56540000000.0,1860588915.0,211018.0
1301,MS,201231.0,14014.0,12864.0,4430.0,3385.0,56540000000.0,1860588915.0,211018.0
1302,MS,200930.0,12227.0,10960.0,3487.0,2717.0,56540000000.0,1860588915.0,211018.0
1303,MS,200630.0,14172.0,12698.0,4355.0,3196.0,56540000000.0,1860588915.0,211018.0
1304,MOS,210331.0,2297.1,434.9,313.2,156.7,9180000000.0,379785585.0,211031.0
1305,MOS,201231.0,2457.4,411.4,294.8,827.9,9180000000.0,379785585.0,211031.0
1306,MOS,200930.0,2381.5,355.1,98.5,-6.2,9180000000.0,379785585.0,211031.0
1307,MOS,200630.0,2044.7,257.0,85.8,47.4,9180000000.0,379785585.0,211031.0
1308,MSI,210403.0,1773.0,860.0,298.0,244.0,7530000000.0,169667685.0,211103.0
1309,MSI,201231.0,2273.0,1146.0,551.0,412.0,7530000000.0,169667685.0,211103.0
1310,MSI,200926.0,1868.0,909.0,296.0,205.0,7530000000.0,169667685.0,211103.0
1311,MSI,200627.0,1618.0,766.0,218.0,135.0,7530000000.0,169667685.0,211103.0
1312,MSCI,210331.0,478.42,392.64,254.37,196.82,1760000000.0,82751461.0,211103.0
1313,MSCI,201231.0,443.66,367.73,234.09,156.22,1760000000.0,82751461.0,211103.0
1314,MSCI,200930.0,425.33,354.63,227.62,182.36,1760000000.0,82751461.0,211103.0
1315,MSCI,200630.0,409.62,339.16,180.18,115.12,1760000000.0,82751461.0,211103.0
1316,NDAQ,210331.0,1652.0,851.0,365.0,298.0,5930000000.0,164093333.0,211026.0
1317,NDAQ,201231.0,1462.0,788.0,318.0,225.0,5930000000.0,164093333.0,211026.0
1318,NDAQ,200930.0,1414.0,715.0,326.0,264.0,5930000000.0,164093333.0,211026.0
1319,NDAQ,200630.0,1398.0,699.0,315.0,241.0,5930000000.0,164093333.0,211026.0
1320,NTAP,210430.0,1555.0,1035.0,455.0,334.0,5740000000.0,223217394.0,210824.0
1321,NTAP,210129.0,1470.0,975.0,258.0,182.0,5740000000.0,223217394.0,210824.0
1322,NTAP,201030.0,1416.0,933.0,182.0,137.0,5740000000.0,223217394.0,210824.0
1323,NTAP,200731.0,1303.0,872.0,122.0,77.0,5740000000.0,223217394.0,210824.0
1324,NFLX,210331.0,7163.28,3294.77,1959.86,1706.71,26390000000.0,443402736.0,211019.0
1325,NFLX,201231.0,6644.44,2750.28,954.24,542.16,26390000000.0,443402736.0,211019.0
1326,NFLX,200930.0,6435.64,2844.89,1314.86,789.98,26390000000.0,443402736.0,211019.0
1327,NFLX,200630.0,6148.29,2705.58,1357.93,720.2,26390000000.0,443402736.0,211019.0
1328,NWL,210331.0,2288.0,731.0,192.0,89.0,9790000000.0,425300000.0,211028.0
1329,NWL,201231.0,2689.0,884.0,228.0,127.0,9790000000.0,425300000.0,211028.0
1330,NWL,200930.0,2699.0,914.0,363.0,304.0,9790000000.0,425300000.0,211028.0
1331,NWL,200630.0,2111.0,664.0,163.0,78.0,9790000000.0,425300000.0,211028.0
1332,NEM,210331.0,2872.0,1625.0,856.0,559.0,11790000000.0,801161942.0,210721.0
1333,NEM,201231.0,3381.0,2026.0,920.0,824.0,11790000000.0,801161942.0,210721.0
1334,NEM,200930.0,3170.0,1901.0,998.0,839.0,11790000000.0,801161942.0,210721.0
1335,NEM,200630.0,2365.0,1307.0,428.0,344.0,11790000000.0,801161942.0,210721.0
1336,NWSA,210331.0,2335.0,1149.0,139.0,79.0,8790000000.0,590811757.0,211110.0
1337,NWSA,201231.0,2414.0,1216.0,346.0,231.0,8790000000.0,590811757.0,211110.0
1338,NWSA,200930.0,2117.0,953.0,72.0,34.0,8790000000.0,590811757.0,211110.0
1339,NWSA,200630.0,1923.0,950.0,-401.0,-397.0,8790000000.0,590811757.0,211110.0
1340,NWS,210331.0,2335.0,1149.0,139.0,79.0,8790000000.0,590811757.0,211110.0
1341,NWS,201231.0,2414.0,1216.0,346.0,231.0,8790000000.0,590811757.0,211110.0
1342,NWS,200930.0,2117.0,953.0,72.0,34.0,8790000000.0,590811757.0,211110.0
1343,NWS,200630.0,1923.0,950.0,-401.0,-397.0,8790000000.0,590811757.0,211110.0
1344,NEE,210331.0,3726.0,,669.0,1666.0,17110000000.0,1961445060.0,211025.0
1345,NEE,201231.0,4395.0,,940.0,-5.0,17110000000.0,1961445060.0,211025.0
1346,NEE,200930.0,4785.0,,1008.0,1229.0,17110000000.0,1961445060.0,211025.0
1347,NEE,200630.0,4204.0,,1186.0,1275.0,17110000000.0,1961445060.0,211025.0
1348,NLSN,210331.0,863.0,586.0,253.0,573.0,5590000000.0,358497131.0,211026.0
1349,NLSN,201231.0,1672.0,960.0,166.0,35.0,5590000000.0,358497131.0,211026.0
1350,NLSN,200930.0,1563.0,900.0,174.0,7.0,5590000000.0,358497131.0,211026.0
1351,NLSN,200630.0,1496.0,832.0,28.0,-30.0,5590000000.0,358497131.0,211026.0
1352,NKE,210531.0,12344.0,5655.0,1913.0,1509.0,44540000000.0,1579000000.0,210927.0
1353,NKE,210228.0,10357.0,4725.0,1672.0,1449.0,44540000000.0,1579000000.0,210927.0
1354,NKE,201130.0,11243.0,4877.0,1533.0,1251.0,44540000000.0,1579000000.0,210927.0
1355,NKE,200831.0,10594.0,4741.0,1766.0,1518.0,44540000000.0,1579000000.0,210927.0
1356,NI,210331.0,1545.6,,433.2,295.5,4620000000.0,392217046.0,211102.0
1357,NI,201231.0,1211.0,,218.0,84.4,4620000000.0,392217046.0,211102.0
1358,NI,200930.0,902.5,,-150.6,-172.9,4620000000.0,392217046.0,211102.0
1359,NI,200630.0,962.7,,91.7,-4.7,4620000000.0,392217046.0,211102.0
1360,NSC,210331.0,2639.0,1382.0,1015.0,673.0,9800000000.0,250241009.0,211026.0
1361,NSC,201231.0,2573.0,1352.0,984.0,671.0,9800000000.0,250241009.0,211026.0
1362,NSC,200930.0,2506.0,1200.0,840.0,569.0,9800000000.0,250241009.0,211026.0
1363,NSC,200630.0,2085.0,962.0,610.0,392.0,9800000000.0,250241009.0,211026.0
1364,NTRS,210331.0,1584.1,1583.4,495.9,375.1,6100000000.0,208140239.0,211026.0
1365,NTRS,201231.0,1522.6,1521.9,373.4,240.9,6100000000.0,208140239.0,211026.0
1366,NTRS,200930.0,1482.1,1485.1,389.9,294.5,6100000000.0,208140239.0,211026.0
1367,NTRS,200630.0,1506.9,1506.1,403.2,313.3,6100000000.0,208140239.0,211026.0
1368,NOC,210331.0,9157.0,1740.0,2822.0,2195.0,37340000000.0,160961208.0,211026.0
1369,NOC,201231.0,10212.0,2090.0,1152.0,330.0,37340000000.0,160961208.0,211026.0
1370,NOC,200930.0,9083.0,1840.0,985.0,986.0,37340000000.0,160961208.0,211026.0
1371,NOC,200630.0,8884.0,1826.0,994.0,1005.0,37340000000.0,160961208.0,211026.0
1372,NLOK,210402.0,672.0,573.0,257.0,194.0,2550000000.0,579944942.0,211110.0
1373,NLOK,210101.0,639.0,552.0,280.0,178.0,2550000000.0,579944942.0,211110.0
1374,NLOK,201002.0,626.0,536.0,230.0,64.0,2550000000.0,579944942.0,211110.0
1375,NLOK,200703.0,614.0,528.0,140.0,118.0,2550000000.0,579944942.0,211110.0
1376,NCLH,210331.0,3.1,-197.75,-1245.27,-1370.19,36130000.0,369933035.0,211110.0
1377,NCLH,201231.0,9.58,-197.41,-602.47,-738.93,36130000.0,369933035.0,211110.0
1378,NCLH,200930.0,6.52,-183.64,-511.15,-677.37,36130000.0,369933035.0,211110.0
1379,NCLH,200630.0,16.93,-284.72,-574.25,-715.24,36130000.0,369933035.0,211110.0
1380,NOV,210331.0,1249.0,156.0,-88.0,-115.0,5460000000.0,390653325.0,211031.0
1381,NOV,201231.0,1327.0,-66.0,-301.0,-347.0,5460000000.0,390653325.0,211031.0
1382,NOV,200930.0,1384.0,139.0,-74.0,-55.0,5460000000.0,390653325.0,211031.0
1383,NOV,200630.0,1496.0,137.0,-100.0,-93.0,5460000000.0,390653325.0,211031.0
1384,NRG,210331.0,8091.0,1227.0,-56.0,-82.0,15170000000.0,244753963.0,211110.0
1385,NRG,201231.0,2027.0,412.0,-24.0,-173.0,15170000000.0,244753963.0,211110.0
1386,NRG,200930.0,2809.0,775.0,393.0,249.0,15170000000.0,244753963.0,211110.0
1387,NRG,200630.0,2238.0,804.0,484.0,313.0,15170000000.0,244753963.0,211110.0
1388,NUE,210403.0,7017.14,1622.44,1324.65,942.43,27160000000.0,299241954.0,211020.0
1389,NUE,201231.0,5260.06,718.53,250.22,398.84,27160000000.0,299241954.0,211020.0
1390,NUE,201003.0,4927.96,502.19,330.08,193.41,27160000000.0,299241954.0,211020.0
1391,NUE,200704.0,9951.64,1007.23,418.97,129.21,27160000000.0,299241954.0,211020.0
1392,NVDA,210502.0,5661.0,3629.0,1956.0,1912.0,19260000000.0,623000000.0,210811.0
1393,NVDA,210131.0,5003.0,3156.0,1507.0,1457.0,19260000000.0,623000000.0,210811.0
1394,NVDA,201025.0,4726.0,2960.0,1398.0,1336.0,19260000000.0,623000000.0,210811.0
1395,NVDA,200726.0,3866.0,2275.0,651.0,622.0,19260000000.0,623000000.0,210811.0
1396,NVR,210331.0,2045.93,468.48,325.4,248.76,8020000000.0,3636606.0,211020.0
1397,NVR,201231.0,2354.64,532.52,398.54,305.0,8020000000.0,3636606.0,211020.0
1398,NVR,200930.0,1995.11,459.06,333.14,256.47,8020000000.0,3636606.0,211020.0
1399,NVR,200630.0,1625.31,340.82,219.36,164.07,8020000000.0,3636606.0,211020.0
1400,NXPI,210404.0,2567.0,1355.0,492.0,353.0,9160000000.0,275750318.0,211031.0
1401,NXPI,201231.0,2507.0,1288.0,403.0,309.0,9160000000.0,275750318.0,211031.0
1402,NXPI,200927.0,2267.0,1102.0,32.0,-22.0,9160000000.0,275750318.0,211031.0
1403,NXPI,200628.0,1817.0,860.0,-145.0,-214.0,9160000000.0,275750318.0,211031.0
1404,ORLY,210331.0,3090.9,1640.8,691.11,501.61,12220000000.0,69761656.0,211026.0
1405,ORLY,201231.0,2828.77,1472.14,534.27,392.94,12220000000.0,69761656.0,211026.0
1406,ORLY,200930.0,3207.64,1680.47,725.01,527.25,12220000000.0,69761656.0,211026.0
1407,ORLY,200630.0,3091.59,1637.18,736.49,531.67,12220000000.0,69761656.0,211026.0
1408,OXY,210331.0,5368.0,3111.0,79.0,-146.0,16649999999.999998,933418685.0,211102.0
1409,OXY,201231.0,4190.0,2100.0,-511.0,-1112.0,16649999999.999998,933418685.0,211102.0
1410,OXY,200930.0,4129.0,2179.0,-3070.0,-3575.0,16649999999.999998,933418685.0,211102.0
1411,OXY,200630.0,2961.0,1172.0,-8006.0,-8131.0,16649999999.999998,933418685.0,211102.0
1412,ODFL,210331.0,1126.52,1002.36,269.66,199.36,4150000000.0000005,115964663.0,211027.0
1413,ODFL,201231.0,1073.39,973.33,254.3,189.83,4150000000.0000005,115964663.0,211027.0
1414,ODFL,200930.0,1058.17,967.9,270.24,201.87,4150000000.0000005,115964663.0,211027.0
1415,ODFL,200630.0,896.21,820.8,199.17,147.81,4150000000.0000005,115964663.0,211027.0
1416,OMC,210331.0,3426.9,881.9,465.4,287.8,13190000000.0,215080771.0,211018.0
1417,OMC,201231.0,3757.0,928.9,614.7,398.1,13190000000.0,215080771.0,211018.0
1418,OMC,200930.0,3206.5,919.4,501.4,313.3,13190000000.0,215080771.0,211018.0
1419,OMC,200630.0,2800.7,769.6,62.5,-24.2,13190000000.0,215080771.0,211018.0
1420,OKE,210331.0,3194.68,,664.72,386.18,9600000000.0,445536572.0,211101.0
1421,OKE,201231.0,2570.58,,538.76,308.03,9600000000.0,445536572.0,211101.0
1422,OKE,200930.0,2174.26,,552.63,312.32,9600000000.0,445536572.0,211101.0
1423,OKE,200630.0,1660.73,,359.93,134.32,9600000000.0,445536572.0,211101.0
1424,ORCL,210531.0,11227.0,9105.0,4541.0,4032.0,40480000000.0,2792000000.0,210915.0
1425,ORCL,210228.0,10085.0,8170.0,3878.0,5021.0,40480000000.0,2792000000.0,210915.0
1426,ORCL,201130.0,9800.0,7861.0,3583.0,2442.0,40480000000.0,2792000000.0,210915.0
1427,ORCL,200831.0,9367.0,7487.0,3211.0,2251.0,40480000000.0,2792000000.0,210915.0
1428,OTIS,210331.0,3408.0,1019.0,509.0,308.0,13200000000.0,429143424.0,211031.0
1429,OTIS,201231.0,3493.0,1012.0,440.0,251.0,13200000000.0,429143424.0,211031.0
1430,OTIS,200930.0,3268.0,979.0,454.0,266.0,13200000000.0,429143424.0,211031.0
1431,OTIS,200630.0,3029.0,891.0,416.0,224.0,13200000000.0,429143424.0,211031.0
1432,PCAR,210331.0,5845.5,1154.8,631.2,470.1,19410000000.0,347156397.0,211025.0
1433,PCAR,201231.0,5568.6,1081.6,551.2,405.8,19410000000.0,347156397.0,211025.0
1434,PCAR,200930.0,4936.0,977.7,515.7,385.5,19410000000.0,347156397.0,211025.0
1435,PCAR,200630.0,3062.2,620.7,202.4,147.7,19410000000.0,347156397.0,211025.0
1436,PKG,210331.0,1807.2,403.7,238.3,166.5,6760000000.0,94994066.0,211026.0
1437,PKG,201231.0,1714.2,333.3,189.2,123.6,6760000000.0,94994066.0,211026.0
1438,PKG,200930.0,1693.7,345.4,209.5,139.1,6760000000.0,94994066.0,211026.0
1439,PKG,200630.0,1541.6,331.9,116.1,56.7,6760000000.0,94994066.0,211026.0
1440,PH,210331.0,3746.33,1034.61,597.35,471.65,13550000000.0,129055945.0,211103.0
1441,PH,201231.0,3411.91,906.54,576.51,447.31,13550000000.0,129055945.0,211103.0
1442,PH,200930.0,3230.54,858.36,415.3,321.41,13550000000.0,129055945.0,211103.0
1443,PH,200630.0,3160.6,840.85,370.57,295.72,13550000000.0,129055945.0,211103.0
1444,PAYX,210531.0,1029.2,,353.8,263.0,4059999999.9999995,359800000.0,211005.0
1445,PAYX,210228.0,1111.7,,468.6,350.5,4059999999.9999995,359800000.0,211005.0
1446,PAYX,201130.0,983.7,,354.3,272.4,4059999999.9999995,359800000.0,211005.0
1447,PAYX,200831.0,932.2,,284.0,211.6,4059999999.9999995,359800000.0,211005.0
1448,PAYC,210331.0,272.2,235.93,94.55,64.62,1110000000.0,60183272.0,211101.0
1449,PAYC,201231.0,220.95,187.92,36.25,24.37,1110000000.0,60183272.0,211101.0
1450,PAYC,200930.0,196.53,165.62,34.04,27.48,1110000000.0,60183272.0,211101.0
1451,PAYC,200630.0,423.95,364.35,115.84,91.6,1110000000.0,60183272.0,211101.0
1452,PYPL,210331.0,6033.0,2967.0,1042.0,1097.0,22870000000.0,1174728054.0,211020.0
1453,PYPL,201231.0,6116.0,2913.0,963.0,1567.0,22870000000.0,1174728054.0,211020.0
1454,PYPL,200930.0,5459.0,2644.0,977.0,1021.0,22870000000.0,1174728054.0,211020.0
1455,PYPL,200630.0,5261.0,2555.0,951.0,1530.0,22870000000.0,1174728054.0,211020.0
1456,PENN,210331.0,1274.9,624.0,216.5,91.0,3740000000.0,156357939.0,211103.0
1457,PENN,201231.0,1027.4,520.4,118.4,11.1,3740000000.0,156357939.0,211103.0
1458,PENN,200930.0,1129.7,601.5,196.2,141.9,3740000000.0,156357939.0,211103.0
1459,PENN,200630.0,305.5,130.6,-165.4,-213.9,3740000000.0,156357939.0,211103.0
1460,PNR,210331.0,865.9,315.2,157.1,128.6,3170000000.0,166200000.0,211025.0
1461,PNR,201231.0,796.0,283.5,121.5,103.0,3170000000.0,166200000.0,211025.0
1462,PNR,200930.0,798.5,277.4,128.1,110.8,3170000000.0,166200000.0,211025.0
1463,PNR,200630.0,713.3,245.1,111.0,72.1,3170000000.0,166200000.0,211025.0
1464,PBCT,210331.0,511.6,,,144.5,1110000000.0,427629568.0,211020.0
1465,PBCT,201231.0,599.7,,,-145.3,1110000000.0,427629568.0,211020.0
1466,PBCT,200930.0,537.9,,,144.6,1110000000.0,427629568.0,211020.0
1467,PBCT,200630.0,547.2,,,89.9,1110000000.0,427629568.0,211020.0
1468,PEP,210320.0,14820.0,8151.0,2306.0,1714.0,71310000000.0,1381631264.0,211006.0
1469,PEP,201226.0,22455.0,12057.0,2609.0,1845.0,71310000000.0,1381631264.0,211006.0
1470,PEP,200905.0,18091.0,9947.0,3010.0,2291.0,71310000000.0,1381631264.0,211006.0
1471,PEP,200613.0,15945.0,8877.0,2318.0,1646.0,71310000000.0,1381631264.0,211006.0
1472,PKI,210404.0,1307.69,785.15,467.78,379.31,4440000000.0,112091175.0,211102.0
1473,PKI,210103.0,1354.61,827.07,510.25,380.36,4440000000.0,112091175.0,211102.0
1474,PKI,201004.0,964.02,527.45,248.01,176.7,4440000000.0,112091175.0,211102.0
1475,PKI,200705.0,811.72,447.34,175.64,137.16,4440000000.0,112091175.0,211102.0
1476,PRGO,210403.0,1010.0,368.4,51.4,38.1,4730000000.0,133549064.0,211110.0
1477,PRGO,201231.0,1289.5,469.2,-52.2,-175.0,4730000000.0,133549064.0,211110.0
1478,PRGO,200926.0,1213.7,428.1,-115.5,-154.6,4730000000.0,133549064.0,211110.0
1479,PRGO,200627.0,1219.1,434.7,117.4,60.6,4730000000.0,133549064.0,211110.0
1480,PFE,210404.0,14582.0,10410.0,5517.0,4878.0,46410000000.0,5597693867.0,211101.0
1481,PFE,201231.0,11684.0,8797.0,177.0,594.0,46410000000.0,5597693867.0,211101.0
1482,PFE,200927.0,10277.0,9634.0,1559.0,2194.0,46410000000.0,5597693867.0,211101.0
1483,PFE,200628.0,9864.0,9569.0,2945.0,3427.0,46410000000.0,5597693867.0,211101.0
1484,PM,210331.0,7585.0,5311.0,3444.0,2418.0,29130000000.0,1558536997.0,211018.0
1485,PM,201231.0,7444.0,4872.0,2905.0,1976.0,29130000000.0,1558536997.0,211018.0
1486,PM,200930.0,7446.0,5030.0,3243.0,2307.0,29130000000.0,1558536997.0,211018.0
